_url,name,birth_year,weight,height,nationality
guy-sagiv,Guy  Sagiv,1994.0,68.0,180.0,Israel
andy-flickinger,Andy  Flickinger,1978.0,78.0,193.0,France
laurent-brochard,Laurent  Brochard,1968.0,68.0,180.0,France
simone-cheli,Simone  Cheli,1971.0,80.44403167044504,186.11093398211682,Italy
antonio-girabent,Antonio  Girabent,1959.0,69.05932798501897,180.13864764714108,Spain
oscar-riesebeek,Oscar  Riesebeek,1992.0,78.0,191.0,Netherlands
jeff-pierce,Jeff  Pierce,1958.0,59.80600048402867,171.57784302221776,United States
janusz-kowalski,Janusz  Kowalski,1952.0,71.29605031117697,177.6904927560781,Poland
juan-fernandez-martin,Juan  Fernández,1957.0,68.0,174.0,Spain
andrus-aug,Andrus  Aug,1972.0,83.0,190.0,Estonia
miguel-angel-martin-perdiguero,Miguel Ángel  Martín Perdiguero,1972.0,63.0,169.0,Spain
stefan-rakers,Stefan  Rakers,1966.0,62.1460666094913,165.52276130021082,Netherlands
danny-nelissen,Danny  Nelissen,1970.0,68.28844929243208,169.23152157913907,Netherlands
jaime-salva,Jaime  Salva,1962.0,67.78912943226646,181.05085345225697,Spain
antonio-puppio,Antonio  Puppio,1999.0,75.0,186.0,Italy
richard-carapaz,Richard  Carapaz,1993.0,62.0,170.0,Ecuador
filippo-fortin,Filippo  Fortin,1989.0,78.0,183.0,Italy
harry-rozendal,Harry  Rozendal,1965.0,68.09257685375013,179.95906350009727,Netherlands
moretti-roberto,Roberto  Moretti,1970.0,70.00992003068704,170.23583669850657,Italy
leon-thomas,Léon  Thomas,1949.0,66.79025023138013,177.9772009991219,Belgium
bert-scheunemann,Bert  Scheunemann,1954.0,78.98317865484331,189.43482140720215,Netherlands
bryan-nauleau,Bryan  Nauleau,1988.0,67.0,181.0,France
jose-teixeira-rodriguez,José  Teixeira,1957.0,69.12158010776979,171.706878549877,Spain
jorge-cubero,Jorge  Cubero,1992.0,65.0,181.0,Spain
steve-de-wolf,Steve De Wolf,1975.0,67.0,183.0,Belgium
nicola-bagioli,Nicola  Bagioli,1995.0,64.0,168.0,Italy
chris-pepels,Chris  Pepels,1948.0,65.02616359191667,180.74424757501203,Netherlands
matteo-fabbro,Matteo  Fabbro,1995.0,52.0,167.0,Italy
nikolay-cherkasov,Nikolay  Cherkasov,1996.0,68.0,182.0,Russia
jean-marie-wampers,Jean-Marie  Wampers,1959.0,82.0,188.0,Belgium
remi-pauriol,Rémi  Pauriol,1982.0,68.0,181.0,France
israel-ochoa,Israel Antonio  Ochoa,1964.0,73.49741269261034,184.30935091173922,Colombia
mauro-gianetti,Mauro  Gianetti,1964.0,62.0,175.0,Switzerland
adam-toupalik,Adam  Ťoupalík,1996.0,65.0,175.0,Czech Republic
giuseppe-calcaterra,Giuseppe  Calcaterra,1964.0,72.40088322898285,187.7267565180092,Italy
philippe-leleu,Philippe  Leleu,1958.0,73.1109506753553,179.92814575257603,France
johannes-staune-mittet,Johannes  Staune-Mittet,2002.0,70.21887136835075,182.0,Norway
federico-canuti,Federico  Canuti,1985.0,68.0,182.0,Italy
kilian-frankiny,Kilian  Frankiny,1994.0,67.0,179.0,Switzerland
giovanni-aleotti,Giovanni  Aleotti,1999.0,67.0,180.0,Italy
ben-koken,Ben  Koken,1950.0,71.92196066965973,174.94412257411864,Netherlands
david-gonzalez-lopez,David  González,1996.0,68.0,180.0,Spain
patrick-friou,Patrick  Friou,1955.0,67.93523202144827,179.8911808475452,France
robert-stannard,Robert  Stannard,1998.0,74.0,179.0,Australia
damon-kluck,Damon  Kluck,1977.0,70.50235334563912,181.17290349099292,United States
marcin-sapa,Marcin  Sapa,1976.0,82.0,179.0,Poland
santiago-buitrago-sanchez,Santiago  Buitrago,1999.0,59.0,174.0,Colombia
fabrice-piemontesi,Fabrice  Piemontesi,1983.0,61.0,171.0,Italy
benat-albizuri-aransolo,Beñat  Albizuri,1981.0,69.0,173.0,Spain
domingo-jose-sanchez-segado,Domingo José  Sánchez,1970.0,76.75981424706615,185.6309979237991,Spain
gianluca-brugnami,Gianluca  Brugnami,1963.0,74.85381749820148,184.5789616664259,Italy
maxat-ayazbayev,Maxat  Ayazbayev,1992.0,75.0,189.0,Kazakhstan
michael-kukrle,Michael  Kukrle,1994.0,73.0,185.0,Czech Republic
riccardo-ferrari,Riccardo  Ferrari,1972.0,65.40677354717965,172.78942507426845,Italy
francesco-gavazzi,Francesco  Gavazzi,1984.0,65.0,171.0,Italy
ewen-costiou,Ewen  Costiou,2002.0,64.0,176.0,France
jose-javier-gomez,Jose Javier  Gomez,1974.0,86.89177827446336,196.4900650674113,Spain
pieter-jacobs,Pieter  Jacobs,1986.0,68.0,182.0,Belgium
francisco-fernandez-moreno,Francisco  Fernández,1954.0,70.58013166484847,182.87499632925613,Spain
simone-borgheresi,Simone  Borgheresi,1968.0,64.60413789436153,176.7321112058234,Italy
laurent-fignon,Laurent  Fignon,1960.0,67.0,174.0,France
claudio-imhof,Claudio  Imhof,1990.0,80.0,191.0,Switzerland
emanuel-buchmann,Emanuel  Buchmann,1992.0,59.0,180.0,Germany
jose-maria-palacin-salgado,José María  Palacín,1964.0,73.1489260861999,178.6147837711882,Spain
didier-virvaleix,Didier  Virvaleix,1966.0,72.05058672063645,180.85445745142056,France
mathias-le-turnier,Mathias Le Turnier,1995.0,65.0,180.0,France
alessandro-de-marchi,Alessandro De Marchi,1986.0,65.0,181.0,Italy
antonio-menendez,Antonio  Menéndez,1946.0,75.16786216865921,185.40398970865738,Spain
jo-vrancken,Jo  Vrancken,1948.0,76.11560034380008,192.30380339773788,Netherlands
chris-barton,Chris  Barton,1988.0,77.0,188.0,United States
arjen-livyns,Arjen  Livyns,1994.0,58.0,170.0,Belgium
jose-xavier,José  Guimarães,1961.0,77.19415742913176,185.6610967127043,Portugal
giuseppe-faraca,Giuseppe  Faraca,1959.0,66.77599858572057,183.70280999275354,Italy
lucas-euser,Lucas  Euser,1983.0,56.0,170.0,United States
andreas-kron,Andreas  Kron,1998.0,63.0,177.0,Denmark
fabio-bordonali,Fabio  Bordonali,1963.0,74.73086637792774,188.118544764722,Italy
erich-loder,Erich  Loder,1952.0,69.91889436785357,174.2378300461598,Switzerland
gabriel-mascaro,Gabriel  Mascaró,1944.0,66.51497121400868,181.958203088041,Spain
bruno-vicino,Bruno  Vicino,1952.0,72.44985535653932,183.13174460491211,Italy
bryan-coquard,Bryan  Coquard,1992.0,59.0,171.0,France
francesco-rossignoli,Francesco  Rossignoli,1963.0,73.80072467020977,191.56512378359363,Italy
samuele-schiavina,Samuele  Schiavina,1971.0,70.46296993462056,184.12047408402597,Italy
aaron-kemps,Aaron  Kemps,1983.0,73.0,181.0,Australia
alessio-girelli,Alessio  Girelli,1972.0,70.88143238188759,184.3772984660882,Italy
jefferson-cepeda-hernandez,Jefferson Alveiro  Cepeda,1996.0,61.0,170.0,Ecuador
volodymyr-bileka,Volodymyr  Bileka,1979.0,65.0,170.0,Ukraine
hansrudi-marki,Hansrüdi  Marki,1960.0,61.364522501911225,176.3854098845223,Switzerland
ben-o-connor,Ben  O'Connor,1995.0,67.0,188.0,Australia
gerd-audehem,Gerd  Audehem,1968.0,75.53058408397602,185.26223614704122,Germany
aaron-verwilst,Aaron  Verwilst,1997.0,68.0,181.0,Belgium
kenny-van-der-schueren,Kenny Van Der Schueren,1982.0,58.82643462384475,172.09319077809906,Belgium
roger-rosiers,Roger  Rosiers,1946.0,78.0,178.0,Belgium
david-tanner,David  Tanner,1984.0,70.0,184.0,Australia
sebastien-delfosse,Sébastien  Delfosse,1982.0,73.0,187.0,Belgium
rob-britton,Rob  Britton,1984.0,74.5214709483569,188.0,Canada
lluis-guillermo-mas,Lluís  Mas,1989.0,69.0,181.0,Spain
martial-locatelli,Martial  Locatelli,1971.0,70.61914055330239,184.5356389851492,France
fabio-casas,Fabio  Casas,1959.0,72.9826419561283,182.8834480971881,Colombia
vladislav-bobrik,Vladislav  Bobrik,1971.0,71.09465196626502,181.9525314059976,Russia
gustavo-miguel-otero,Gustavo Miguel  Otero,1973.0,68.10851616720616,177.3631891301179,Spain
nicola-conci,Nicola  Conci,1997.0,68.0,185.0,Italy
niko-eeckhout,Niko  Eeckhout,1970.0,73.0,173.0,Belgium
diego-andres-camargo,Diego Andrés  Camargo,1998.0,65.0,176.0,Colombia
manuel-vazquez-hueso,Manuel  Vázquez,1981.0,67.0,170.0,Spain
vitor-gamito,Vitor  Gamito,1970.0,66.0,183.0,Portugal
tom-steels,Tom  Steels,1971.0,73.0,179.0,Belgium
ben-turner,Ben  Turner,1999.0,74.0,194.0,Great Britain
ramon-carretero,Ramón  Carretero,1990.0,62.0,176.0,Panama
sergey-renev,Sergey  Renev,1985.0,68.0,184.0,Kazakhstan
carlos-oyarzun,Carlos Iván  Oyarzún,1981.0,66.0,184.0,Chile
shane-archbold,Shane  Archbold,1989.0,79.0,182.0,New Zealand
mario-de-clercq,Mario De Clercq,1966.0,66.0,174.0,Belgium
jose-antonio-carrasco-ramirez,José Antonio  Carrasco,1980.0,73.33117497900335,178.36729332479064,Spain
adrian-honkisz,Adrian  Honkisz,1988.0,61.0,176.0,Poland
maurits-lammertink,Maurits  Lammertink,1990.0,61.0,169.0,Netherlands
sebastien-portal,Sébastien  Portal,1982.0,82.97836130368935,193.69757653624538,France
dave-lloyd,Dave  Lloyd,1949.0,76.0,172.0,Great Britain
robert-retschke,Robert  Retschke,1980.0,66.0,180.0,Germany
jefferson-alexander-cepeda,Jefferson Alexander  Cepeda,1998.0,56.0,164.0,Ecuador
sylwester-szmyd,Sylwester  Szmyd,1978.0,60.0,179.0,Poland
steele-von-hoff,Steele Von Hoff,1987.0,70.0,180.0,Australia
simone-bevilacqua,Simone  Bevilacqua,1997.0,75.0,181.0,Italy
kanstantsin-siutsou,Kanstantsin  Siutsou,1982.0,68.0,183.0,Belarus
marco-coledan,Marco  Coledan,1988.0,83.0,190.0,Italy
efrain-gutierrez-sanchez,Efraín  Gutiérrez,1980.0,70.28196381060879,169.83153586230074,Spain
martin-havik,Martin  Havik,1955.0,71.67189695795508,180.34928082956378,Netherlands
jonathan-garcia,Jonathan  Garcia,1981.0,76.10341376604846,189.82619511591292,United States
dominique-rault,Dominique  Rault,1971.0,62.11889226280738,170.82368852287354,France
dionisio-galparsoro,Dionisio  Galparsoro,1978.0,67.0,178.0,Spain
adam-blythe,Adam  Blythe,1989.0,68.0,175.0,Great Britain
jean-paul-hosotte,Jean-Paul  Hosotte,1955.0,60.80059851904494,177.92975495433862,France
domenico-pozzovivo,Domenico  Pozzovivo,1982.0,53.0,165.0,Italy
claudio-torelli,Claudio  Torelli,1954.0,65.25934136523678,182.21103088093386,Italy
adriano-malori,Adriano  Malori,1988.0,68.0,182.0,Italy
andrzej-sypytkowski,Andrzej  Sypytkowski,1963.0,76.0,182.0,Poland
roland-muller,Roland  Müller,1973.0,86.98125444066295,192.91079710471445,Switzerland
ramon-garcia-espana,Ramón  Garcia,1970.0,69.70143735303955,175.5654939236046,Spain
david-oloughlin,David  O'Loughlin,1978.0,68.0,180.0,Ireland
miguel-maria-lasa,Miguel María  Lasa,1947.0,68.0,173.0,Spain
hernan-buenahora,Hernan  Buenahora,1967.0,71.4902108009596,177.43808295940784,Colombia
jose-luis-carrasco-gamiz,José Luis  Carrasco,1982.0,61.52340218819944,179.70045862281157,Spain
ariel-maximiliano-richeze,Maximiliano  Richeze,1983.0,68.0,177.0,Argentina
jean-pierre-heynderickx,Jean-Pierre  Heynderickx,1965.0,69.83501190971847,179.27269988752937,Belgium
marino-amadori,Marino  Amadori,1957.0,72.15827420428892,181.07010211295054,Italy
jonathan-gonzalez-rios,Jonathan  Gonzalez,1981.0,68.57110652414875,174.58095511597983,Spain
lukasz-bodnar,Łukasz  Bodnar,1982.0,68.0,176.0,Poland
vladimir-duma,Vladimir  Duma,1972.0,64.0,174.0,Ukraine
jan-mattheus,Jan  Mattheus,1965.0,65.67574308886958,183.41932639410555,Belgium
miguel-angel-iglesias,Miguel Ángel  Iglesias,1961.0,66.6970874587473,178.13805481555644,Spain
maurice-ballerstedt,Maurice  Ballerstedt,2001.0,76.0,185.0,Germany
jaime-tomas,Jaime Tomás  Florit,1967.0,73.90769750904376,181.6547401945637,Spain
rene-grenier,René  Grenier,1943.0,72.8699650056733,184.31173169881365,France
vicente-ballester,Vicente  Ballester,1980.0,68.58433021104105,180.2290932278705,Spain
francois-coquery,François  Coquery,1948.0,66.04627440885368,172.99795740344368,France
oscar-onley,Oscar  Onley,2002.0,62.0,173.0,Great Britain
ivan-raimondi,Ivan  Raimondi,1969.0,65.28251723514758,180.5507724845363,Italy
francesco-frattini,Francesco  Frattini,1967.0,60.0,171.0,Italy
steve-bauer,Steve  Bauer,1959.0,72.0,170.0,Canada
martin-hvastija,Martin  Hvastija,1969.0,75.0,184.0,Slovenia
ronan-pensec,Ronan  Pensec,1963.0,66.23735455411313,180.8882946710371,France
armando-ceci,Armando  Ceci,1966.0,60.53312444299788,171.54649426446503,Belgium
owain-doull,Owain  Doull,1993.0,71.0,181.0,Great Britain
john-lee-augustyn,John-Lee  Augustyn,1986.0,65.0,178.0,South Africa
willem-peeters,Willem  Peeters,1953.0,66.69863812935873,181.09497753654267,Belgium
omar-hernandez,Omar  Hernandez,1962.0,73.47477443180105,182.35392046252508,Colombia
renato-laghi,Renato  Laghi,1944.0,79.4966853244803,185.02092633965992,Italy
wim-sels,Wim  Sels,1967.0,64.24348900512697,175.45510832900868,Belgium
tullio-bertacco,Tullio  Bertacco,1957.0,58.7770414835426,172.32450293851932,Italy
pierre-latour,Pierre  Latour,1993.0,66.0,181.0,France
filippo-fiorelli,Filippo  Fiorelli,1994.0,69.26957328038677,189.2267823512993,Italy
danilo-hondo,Danilo  Hondo,1974.0,73.0,184.0,Germany
agustin-gago-pena,Agustín  Peña,1979.0,62.7241599148452,170.35803792576584,Spain
ermano-capelli,Ermano  Capelli,1985.0,78.0,195.0,Italy
nikita-novikov,Nikita  Novikov,1989.0,77.0,187.0,Russia
romain-costermans,Romain  Costermans,1961.0,67.05080378841551,187.80721233872316,Belgium
davide-martinelli,Davide  Martinelli,1993.0,71.0,186.0,Italy
francisco-guerreiro,Francisco  Guerreiro,2000.0,60.0,182.0,Portugal
paolo-rosola,Paolo  Rosola,1957.0,69.0887525628409,183.8584428100806,Italy
nevens-guy,Guy  Nevens,1958.0,72.7447005096991,175.09841087790394,Belgium
biniam-girmay,Biniam  Girmay,2000.0,70.0,184.0,Eritrea
fabio-roscioli,Fabio  Roscioli,1965.0,63.808266900822346,172.91017660734272,Italy
olivier-bonnaire,Olivier  Bonnaire,1983.0,67.0,178.0,France
mauro-da-dalto,Mauro Da Dalto,1981.0,72.0,181.0,Italy
bastien-tronchon,Bastien  Tronchon,2002.0,72.0,185.0,France
dmitri-konychev,Dmitri  Konychev,1966.0,77.0,186.0,Russia
hernan-dario-munoz,Hernan Dario  Muñoz,1973.0,74.79530322158041,184.20606984240388,Colombia
bram-de-groot,Bram de Groot,1974.0,65.0,173.0,Netherlands
alexei-kuznetsov,Alexei  Kuznetsov,1976.0,65.4589971137458,179.59007014249548,Uzbekistan
tuur-dens,Tuur  Dens,2000.0,81.0,184.0,Belgium
christian-wegmann,Christian  Wegmann,1976.0,76.65920322152152,188.0950068101891,Germany
alf-segersall,Alf  Segersall,1956.0,65.0,175.0,Sweden
dominique-rollin,Dominique  Rollin,1982.0,83.0,188.0,Canada
emilien-benoit-berges,Émilien-Benoît  Bergès,1983.0,61.534050424845546,176.5998257318269,France
nicolas-dumont,Nicolas  Dumont,1973.0,76.43052822356303,188.65123702779468,France
joaquim-agostinho,Joaquim  Agostinho,1943.0,60.3119829469839,177.8416612258421,Portugal
marc-van-orsouw,Marc Van Orsouw,1964.0,72.18669352114148,181.9703351953689,Netherlands
rik-van-linden,Rik Van Linden,1949.0,58.35431350623527,172.13582947442976,Belgium
rudy-barbier,Rudy  Barbier,1992.0,79.0,179.0,France
ferdinand-julien,Ferdinand  Julien,1946.0,69.39979179857455,179.97781103756537,France
malte-urban,Malte  Urban,1974.0,66.09844034497719,189.35519344033202,Germany
matteo-frutti,Matteo  Frutti,1975.0,82.16197377670018,188.16962296544742,Italy
david-clinger,David  Clinger,1977.0,77.0,183.0,United States
robert-forster,Robert  Förster,1978.0,83.0,177.0,Germany
alexandre-zinoview,Alexandre  Zinoview,1961.0,77.94155476403867,184.79037008706374,Ukraine
patrick-serra,Patrick  Serra,1962.0,63.23077386854098,168.75508216956814,Sweden
anthony-delaplace,Anthony  Delaplace,1989.0,65.0,181.0,France
gilles-sanders,Gilles  Sanders,1964.0,69.14792977887208,180.5742654390383,France
angelo-tulik,Angélo  Tulik,1990.0,64.0,176.0,France
bernard-vallet,Bernard  Vallet,1954.0,73.16241412624632,177.61720943406965,France
stan-van-tricht,Stan Van Tricht,1999.0,64.0,174.0,Belgium
oleg-joukov,Oleg  Zhukov,1976.0,65.80023697340981,178.6492450150324,Russia
flip-vandeghinste,Flip  Vandeghinste,1956.0,76.96994897371755,185.16134886287256,Belgium
andris-nauduzs,Andris  Naudužs,1975.0,78.0,183.0,Latvia
walter-dalgal,Walter  Dalgal,1954.0,60.46142110122555,171.46928070679826,Italy
daniel-willems,Daniel  Willems,1956.0,73.14567858768535,175.48631453198146,Belgium
herbert-niederberger,Herbert  Niederberger,1965.0,63.40216394833692,169.10552385128156,Switzerland
sven-erik-bystrom,Sven Erik  Bystrøm,1992.0,73.0,188.0,Norway
jean-jacques-fussien,Jean-Jacques  Fussien,1952.0,71.05632128247629,184.55208784395003,France
edi-kagi,Edi  Kagi,1960.0,57.426505820352205,164.23916136889963,Switzerland
thimo-willems,Thimo  Willems,1996.0,67.0,175.0,Belgium
ruslan-gryschenko,Ruslan  Gryschenko,1981.0,66.48315244896253,188.81978994600314,Ukraine
luis-oran-castaneda,Luis Orán  Castañeda,1977.0,70.74940439580948,180.64466691881472,Colombia
youcef-reguigui,Youcef  Reguigui,1990.0,69.0,172.0,Algeria
bruno-geuens,Bruno  Geuens,1963.0,59.81997908441471,180.1364909878739,Belgium
julian-alaphilippe,Julian  Alaphilippe,1992.0,62.0,173.0,France
jack-van-hooydonck,Jack Van Hooydonck,1959.0,66.91476840189935,177.04336558361797,Belgium
daniel-van-ryckeghem,Daniel Van Ryckeghem,1945.0,70.0507227397195,178.3265738293702,Belgium
artur-ershov,Artur  Ershov,1990.0,70.0,185.0,Russia
giancarlo-perini,Giancarlo  Perini,1959.0,68.16770771247022,175.054406626222,Italy
gerard-moneyron,Gerard  Moneyron,1948.0,75.5237284048574,185.33199239431246,France
attila-valter,Attila  Valter,1998.0,65.0,185.0,Hungary
daniel-schnider,Daniel  Schnider,1973.0,65.0,180.0,Switzerland
walter-boucquet,Walter  Boucquet,1941.0,68.7227380947923,178.27252149922973,Belgium
karl-pauwels,Karl  Pauwels,1971.0,71.14023083318673,186.47338559125512,Belgium
jens-voigt,Jens  Voigt,1971.0,76.0,190.0,Germany
oleg-pankov,Oleg  Pankov,1967.0,72.0,175.0,Ukraine
marco-cattaneo-2,Marco  Cattaneo,1957.0,82.54371148907084,182.1700274412271,Italy
hendrik-devos,Hendrik  Devos,1955.0,67.22995725228016,177.6216829783086,Belgium
joel-gallopin,Joël  Gallopin,1953.0,70.29238717142238,178.66904933596467,France
francis-de-ridder,Francis De Ridder,1959.0,73.93093441422363,190.64420952170425,Netherlands
massimo-apollonio,Massimo  Apollonio,1970.0,70.0,176.0,Italy
axel-zingle,Axel  Zingle,1998.0,67.0,173.0,France
ben-hermans,Ben  Hermans,1986.0,72.0,186.0,Belgium
torjus-sleen,Torjus  Sleen,1997.0,65.0,170.0,Norway
sven-teutenberg,Sven  Teutenberg,1972.0,66.0,173.0,Germany
barnabas-peak,Barnabás  Peák,1998.0,74.0,183.0,Hungary
brian-smith,Brian  Smith,1967.0,69.99114884726892,185.4944659501468,Great Britain
marco-magnani,Marco  Magnani,1974.0,64.0,177.0,Italy
fabien-sanchez,Fabien  Sanchez,1983.0,75.0,188.0,France
jonas-iversby-hvideberg,Jonas Iversby  Hvideberg,1999.0,72.37017115835384,185.0,Norway
sammie-moreels,Sammie  Moreels,1965.0,68.99640160473002,178.89155199718616,Belgium
manrico-ronchiato,Manrico  Ronchiato,1960.0,75.17482817956967,175.5673004451274,Italy
milan-kadlec,Milan  Kadlec,1974.0,70.0,179.0,Czech Republic
nico-denz,Nico  Denz,1994.0,71.0,183.0,Germany
dimitri-claeys,Dimitri  Claeys,1987.0,77.0,191.0,Belgium
wladimir-belli,Wladimir  Belli,1970.0,64.0,173.0,Italy
salvatore-puccio,Salvatore  Puccio,1989.0,68.0,182.0,Italy
stephane-krafft,Stéphane  Krafft,1979.0,67.0,181.0,France
lukasz-wisniowski,Łukasz  Wiśniowski,1991.0,78.0,191.0,Poland
javier-romo,Javier  Romo,1999.0,70.0,184.0,Spain
antonio-araujo,Antonio  Araujo,1967.0,70.69008542629543,179.59649919359123,Portugal
eduard-prades,Eduard  Prades,1987.0,63.0,178.0,Spain
mike-gutmann,Mike  Gutmann,1962.0,70.01986928972548,179.54220877354823,Switzerland
federico-vitali,Federico  Vitali,1982.0,72.21887167035615,179.8721356564143,Italy
arthur-vichot,Arthur  Vichot,1988.0,74.0,184.0,France
martin-urianstad,Martin Urianstad Bugge,1999.0,62.7138287083863,179.4771674352094,Norway
matthieu-sprick,Matthieu  Sprick,1981.0,71.0,190.0,France
francisco-lopez-393,Francisco  Lopez,1958.0,62.13379605023521,173.20874342714325,Spain
rafael-diaz,Rafael  Diaz,1972.0,55.0,164.0,Spain
asbjorn-hellemose,Asbjørn  Hellemose,1999.0,65.0,192.0,Denmark
fabrizio-nespoli,Fabrizio  Nespoli,1965.0,67.25358604995148,179.60751757858117,Italy
faat-zakirov,Faat  Zakirov,1974.0,68.72015532282589,177.64572139014086,Russia
franklin-chacon,Franklin  Chacón,1998.0,73.77693285489846,178.70023113347892,Venezuela
flavio-chesini,Flavio  Chesini,1962.0,69.65790582259785,186.83809367264195,Italy
hennie-rovers,Hennie  Rovers,1958.0,83.40764948217856,197.7293149002934,Netherlands
pablo-urtasun,Pablo  Urtasun,1980.0,69.0,176.0,Spain
paolo-bailetti,Paolo  Bailetti,1980.0,70.41923567653363,183.92480882179322,Italy
rene-savary,René  Savary,1949.0,76.7847630626531,184.6184372826595,Switzerland
robinson-chalapud,Robinson  Chalapud,1984.0,63.0,175.0,Colombia
jacques-hanegraaf,Jacques  Hanegraaf,1960.0,73.28532275734652,180.77694175799596,Netherlands
walter-pedroni,Walter  Pedroni,1970.0,79.7841941748909,186.2899932023835,Italy
marcel-kittel,Marcel  Kittel,1988.0,82.0,188.0,Germany
guido-wirz,Guido  Wirz,1972.0,77.75762859264113,186.34270264034123,Switzerland
andrea-garosio,Andrea  Garosio,1993.0,58.0,175.0,Italy
martin-elmiger,Martin  Elmiger,1978.0,73.0,182.0,Switzerland
serge-baguet,Serge  Baguet,1969.0,67.0,177.0,Belgium
jaime-castrillo,Jaime  Castrillo,1996.0,65.0,186.0,Spain
felix-perez,Felix  Perez,1955.0,57.99820269998724,170.03710838298278,Spain
alain-van-hoornweder,Alain Van Hoornweder,1958.0,65.97730698157916,177.36328779175307,Belgium
jacek-mickiewicz,Jacek  Mickiewicz,1970.0,74.0,172.0,Poland
