points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,-0.0,239000.0,1974.0,2.0,1381,92,-7.0,47.0,1
0.0,0.0,192000.0,2876.0,3.0,705,61,0.0,20.0,1
0.0,0.0,181500.0,4696.0,4.0,1791,137,21.0,2181.0,1
0.0,0.0,151100.0,3525.0,5.0,857,110,26.0,1452.0,1
0.0,0.0,133000.0,948.0,2.0,687,144,40.0,0.0,1
0.0,0.0,168000.0,2770.0,2.0,747,71,40.0,73.0,1
0.0,-0.0,207000.0,3664.0,2.0,995,131,20.0,638.0,1
0.0,-0.0,5400.0,111.0,1.0,1632,135,-7.0,47.0,1
60.0,146.0,206000.0,2878.0,2.0,518,3,16.0,49.0,0
0.0,0.0,171000.0,4166.0,5.0,1170,91,34.0,1034.0,1
0.0,-0.0,166000.0,2737.0,3.0,1217,124,16.0,533.0,1
0.0,-0.0,34600.0,618.0,2.0,971,66,7.0,339.0,1
0.0,-1.0,18000.0,683.0,2.0,319,12,-1.0,165.0,0
0.0,0.0,158300.0,902.0,3.0,1023,22,38.0,27.0,1
0.0,0.0,133000.0,2009.0,2.0,1217,122,46.0,21.0,1
70.0,36.0,134000.0,1591.0,5.0,1492,2,8.0,0.0,0
4.0,0.0,9100.0,8.0,1.0,1269,7,23.0,22.0,0
0.0,0.0,243000.0,4736.0,4.0,923,50,23.0,1563.0,1
0.0,0.0,175000.0,4044.0,5.0,936,61,49.0,1339.0,1
0.0,0.0,168300.0,2044.0,3.0,1115,81,30.0,502.0,1
0.0,-0.0,235000.0,686.0,1.0,1309,126,11.0,0.0,1
0.0,0.0,196000.0,5575.0,5.0,821,57,51.0,1093.0,1
0.0,-0.0,171000.0,2552.0,3.0,895,71,25.0,400.0,1
0.0,0.0,264000.0,2194.0,1.0,1871,54,-1.0,0.0,1
0.0,0.0,190700.0,1488.0,2.0,1646,59,64.0,0.0,1
10.0,1.0,166500.0,1569.0,2.0,660,5,31.0,0.0,0
0.0,0.0,221000.0,2164.0,2.0,1058,41,26.0,0.0,1
0.0,0.0,157000.0,2117.0,2.0,832,26,3.0,0.0,1
