points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
0,0.0,152500.0,2319.0,3.0,968,27.0,916.0,1
15,0.0,187200.0,2978.0,2.0,968,31.0,12352.0,0
0,0.0,154000.0,1660.0,1.0,1044,27.0,9778.0,1
0,0.0,186300.0,2556.0,3.0,1551,29.0,376.0,1
0,0.0,207920.0,2625.0,2.0,741,28.0,3081.0,1
0,0.0,176300.0,2526.0,5.0,1551,21.0,824.0,1
0,0.0,182000.0,3221.0,3.0,1584,29.0,582.0,1
0,0.0,15800.0,208.0,1.0,225,22.0,138.0,1
0,0.0,25600.0,131.0,1.0,767,33.0,409.0,1
0,0.0,167300.0,2865.0,3.0,781,28.0,329.0,1
0,0.0,170200.0,3406.0,5.0,781,24.0,502.0,1
0,0.0,196000.0,1764.0,2.0,817,33.0,308.0,1
0,0.0,202000.0,5268.0,4.0,817,28.0,2894.0,1
5,0.0,272500.0,2289.0,2.0,759,29.0,613.0,1
0,0.0,9000.0,9.0,1.0,621,26.0,-133.0,1
0,0.0,164500.0,3187.0,2.0,719,31.0,1012.0,1
2,0.0,187200.0,2978.0,2.0,968,36.0,309.0,0
0,0.0,171400.0,3675.0,5.0,968,31.0,923.0,1
0,0.0,174000.0,304.0,1.0,530,30.0,9482.0,1
0,0.0,174000.0,1968.0,2.0,817,31.0,73.0,1
0,0.0,178500.0,3418.0,4.0,1551,25.0,1499.0,1
1,0.0,166700.0,3538.0,5.0,722,29.0,5830.0,0
0,0.0,162000.0,2581.0,2.0,835,30.0,8683.0,1
0,0.0,15840.0,884.0,5.0,508,31.0,646.0,1
4,0.0,180100.0,4158.0,5.0,508,25.0,6934.0,0
22,45.0,181800.0,1427.0,1.0,1584,36.0,14004.0,0
0,0.0,177600.0,2746.0,2.0,767,28.0,1284.0,1
0,0.0,180600.0,3998.0,5.0,704,36.0,957.0,1
0,0.0,162700.0,3652.0,4.0,1584,28.0,1035.0,1
0,0.0,159000.0,1296.0,2.0,1059,35.0,63.0,1
0,0.0,170800.0,2287.0,2.0,539,31.0,6573.0,1
0,0.0,194000.0,2336.0,2.0,835,32.0,1271.0,1
17,20.0,257200.0,1362.0,1.0,747,34.0,287.0,1
0,0.0,137800.0,2413.0,5.0,1584,25.0,1522.0,1
0,0.0,177000.0,4019.0,5.0,817,34.0,2311.0,1
0,0.0,192000.0,1498.0,2.0,817,32.0,10095.0,1
0,0.0,172800.0,1934.0,2.0,1584,28.0,823.0,1
0,0.0,193000.0,3610.0,3.0,1044,32.0,1490.0,1
0,0.0,169000.0,2707.0,5.0,789,29.0,907.0,1
0,0.0,166000.0,146.0,1.0,530,23.0,10174.0,1
0,0.0,188300.0,1316.0,3.0,1551,29.0,146.0,1
5,20.0,213000.0,1777.0,2.0,835,32.0,15358.0,0
0,0.0,196500.0,2958.0,2.0,789,22.0,5804.0,1
0,0.0,163760.0,3485.0,3.0,741,28.0,201.0,1
0,0.0,143200.0,4036.0,5.0,1551,32.0,2023.0,1
5,0.0,254100.0,3460.0,2.0,705,28.0,670.0,1
4,0.0,175100.0,518.0,1.0,968,25.0,13720.0,0
3,10.0,126000.0,692.0,1.0,835,25.0,9952.0,0
0,0.0,161000.0,4153.0,5.0,835,25.0,383.0,1
0,0.0,194100.0,2089.0,2.0,781,28.0,10739.0,1
0,0.0,176600.0,2644.0,5.0,704,30.0,312.0,1
0,0.0,159800.0,1723.0,1.0,1182,34.0,9597.0,1
0,0.0,165400.0,2514.0,3.0,719,31.0,1217.0,1
0,0.0,203000.0,369.0,1.0,817,26.0,13063.0,1
0,0.0,202000.0,1831.0,2.0,835,26.0,4678.0,1
4,0.0,148400.0,2669.0,2.0,225,26.0,9015.0,0
18,30.0,254100.0,3460.0,2.0,705,33.0,110.0,0
0,0.0,180600.0,3998.0,5.0,704,26.0,719.0,1
0,0.0,172800.0,1934.0,2.0,1584,25.0,1005.0,1
0,0.0,213000.0,1777.0,2.0,835,29.0,911.0,1
0,0.0,138600.0,2121.0,2.0,722,30.0,367.0,1
0,0.0,164500.0,3187.0,2.0,719,20.0,116.0,1
0,0.0,174000.0,304.0,1.0,530,24.0,7433.0,1
0,0.0,213000.0,1777.0,2.0,835,32.0,123.0,1
0,0.0,143800.0,2617.0,5.0,855,30.0,614.0,1
0,0.0,170200.0,3406.0,5.0,781,33.0,502.0,1
0,0.0,190000.0,3359.0,2.0,968,28.0,938.0,1
0,0.0,154000.0,1660.0,1.0,1044,31.0,8678.0,1
0,0.0,13900.0,4.0,1.0,1059,29.0,457.0,1
0,0.0,165100.0,2441.0,2.0,508,36.0,614.0,1
0,0.0,195000.0,4040.0,4.0,835,27.0,1250.0,1
0,0.0,144900.0,3894.0,5.0,1584,34.0,1402.0,1
0,0.0,162800.0,2799.0,3.0,719,29.0,1134.0,1
0,0.0,126000.0,692.0,1.0,835,28.0,9358.0,1
0,0.0,74600.0,2456.0,5.0,835,24.0,1256.0,1
0,0.0,178000.0,2729.0,3.0,508,36.0,11713.0,0
0,0.0,185600.0,2703.0,2.0,741,28.0,783.0,1
0,0.0,152600.0,4033.0,5.0,968,33.0,642.0,1
0,0.0,144900.0,3894.0,5.0,1584,22.0,2024.0,1
0,0.0,13900.0,4.0,1.0,1059,29.0,348.0,1
0,0.0,180000.0,388.0,1.0,621,32.0,12513.0,1
0,0.0,184900.0,1216.0,1.0,1584,28.0,10169.0,1
0,0.0,173700.0,1893.0,2.0,855,23.0,13736.0,0
0,0.0,176000.0,337.0,1.0,621,35.0,87.0,1
0,0.0,15800.0,208.0,1.0,225,37.0,1189.0,0
0,0.0,153400.0,3741.0,5.0,968,42.0,151.0,0
0,0.0,157000.0,601.0,1.0,1551,28.0,64.0,1
0,0.0,143200.0,4036.0,5.0,1551,29.0,1943.0,1
7,15.0,218000.0,2503.0,3.0,1044,28.0,17987.0,0
0,0.0,163700.0,815.0,1.0,981,28.0,5465.0,1
0,0.0,196000.0,1764.0,2.0,817,24.0,1088.0,1
0,0.0,172800.0,1934.0,2.0,1584,33.0,103.0,0
0,0.0,182000.0,1280.0,1.0,1551,23.0,7791.0,1
0,0.0,218000.0,4143.0,5.0,835,30.0,292.0,1
0,0.0,208900.0,2949.0,2.0,1584,31.0,300.0,1
0,0.0,193200.0,255.0,1.0,968,33.0,14285.0,1
0,0.0,196000.0,1764.0,2.0,817,24.0,591.0,1
0,0.0,219000.0,2430.0,2.0,835,25.0,10118.0,1
0,0.0,219900.0,2477.0,3.0,1551,29.0,624.0,1
0,0.0,168400.0,1766.0,1.0,968,28.0,9823.0,1
0,0.0,164600.0,2091.0,3.0,704,39.0,190.0,1
0,0.0,194000.0,2336.0,2.0,835,29.0,1271.0,1
5,0.0,184000.0,3107.0,3.0,662,26.0,809.0,1
0,0.0,152500.0,2795.0,4.0,855,22.0,1663.0,1
15,20.0,204200.0,1666.0,2.0,749,23.0,17404.0,1
0,0.0,151700.0,4070.0,5.0,1551,29.0,1832.0,1
0,0.0,152500.0,2795.0,4.0,855,21.0,111.0,0
0,0.0,216000.0,2601.0,2.0,1044,31.0,3685.0,1
5,0.0,207300.0,1616.0,2.0,677,24.0,742.0,1
0,0.0,176000.0,337.0,1.0,621,24.0,12096.0,1
0,0.0,25700.0,363.0,1.0,855,22.0,333.0,1
5,0.0,272500.0,2289.0,2.0,759,24.0,613.0,1
0,0.0,162300.0,2755.0,1.0,968,32.0,857.0,1
0,0.0,159800.0,1723.0,1.0,1182,23.0,401.0,1
0,0.0,129700.0,3364.0,5.0,1551,29.0,1586.0,1
4,10.0,117200.0,2465.0,2.0,981,26.0,6816.0,0
0,0.0,160300.0,3312.0,5.0,968,29.0,706.0,1
150,400.0,201600.0,2508.0,3.0,866,32.0,17212.0,0
0,0.0,196000.0,3020.0,2.0,835,37.0,7823.0,1
0,0.0,162300.0,2755.0,1.0,968,37.0,1148.0,1
0,0.0,161100.0,3394.0,5.0,722,22.0,444.0,1
0,0.0,170000.0,2063.0,2.0,1059,35.0,6382.0,1
0,0.0,165600.0,3682.0,5.0,1044,24.0,1372.0,1
0,0.0,171000.0,2529.0,2.0,835,39.0,4608.0,1
0,0.0,154000.0,1660.0,1.0,1044,26.0,6508.0,1
0,0.0,213000.0,1777.0,2.0,835,24.0,347.0,1
0,0.0,190800.0,1929.0,1.0,1182,35.0,12708.0,1
10,0.0,13900.0,4.0,1.0,1059,34.0,1149.0,0
0,0.0,142900.0,3554.0,5.0,981,36.0,1225.0,1
0,0.0,184900.0,1216.0,1.0,1584,25.0,7671.0,1
0,0.0,151800.0,4281.0,4.0,1584,30.0,2277.0,1
0,0.0,13400.0,188.0,1.0,1182,26.0,856.0,0
0,0.0,164600.0,2091.0,3.0,704,37.0,133.0,1
0,0.0,218000.0,2503.0,3.0,1044,23.0,1059.0,1
0,0.0,168000.0,3950.0,4.0,817,23.0,2090.0,1
5,0.0,204100.0,2017.0,2.0,860,24.0,506.0,1
0,0.0,180000.0,388.0,1.0,621,26.0,10928.0,1
0,0.0,40700.0,434.0,3.0,1551,25.0,737.0,1
0,0.0,165600.0,3682.0,5.0,1044,32.0,560.0,1
5,15.0,294000.0,2154.0,2.0,1047,35.0,66.0,1
0,0.0,190800.0,2062.0,2.0,767,37.0,171.0,1
0,0.0,172000.0,3626.0,5.0,817,25.0,292.0,1
0,0.0,147900.0,4015.0,5.0,781,24.0,1763.0,1
0,0.0,164600.0,2091.0,3.0,704,25.0,458.0,1
0,0.0,165600.0,3682.0,5.0,1044,32.0,1414.0,1
0,0.0,193000.0,3610.0,3.0,1044,24.0,1356.0,1
80,180.0,197000.0,523.0,1.0,835,25.0,0.0,0
0,0.0,163760.0,3485.0,3.0,741,21.0,1251.0,1
14,35.0,193500.0,2667.0,2.0,1584,28.0,13137.0,0
0,0.0,164600.0,2091.0,3.0,704,27.0,9477.0,1
0,0.0,148400.0,2669.0,2.0,225,24.0,367.0,1
0,0.0,166000.0,146.0,1.0,530,19.0,126.0,1
0,0.0,35000.0,84.0,1.0,835,35.0,287.0,1
0,0.0,190000.0,3359.0,2.0,968,20.0,4142.0,1
0,0.0,166700.0,3538.0,5.0,722,27.0,1014.0,1
5,0.0,147000.0,3167.0,2.0,817,31.0,388.0,0
0,0.0,150000.0,1817.0,2.0,817,26.0,464.0,1
0,0.0,175100.0,518.0,1.0,968,30.0,7906.0,1
0,0.0,212400.0,1958.0,1.0,981,26.0,14227.0,1
4,6.0,151000.0,518.0,1.0,530,23.0,11120.0,0
0,0.0,159000.0,1296.0,2.0,1059,33.0,10437.0,1
0,0.0,165400.0,2514.0,3.0,719,36.0,74.0,1
0,0.0,207000.0,2790.0,2.0,835,34.0,1236.0,1
0,0.0,174000.0,1968.0,2.0,817,29.0,73.0,1
0,0.0,219000.0,2430.0,2.0,835,26.0,12651.0,1
0,0.0,190800.0,1929.0,1.0,1182,31.0,675.0,1
0,0.0,192000.0,1498.0,2.0,817,26.0,13284.0,1
0,0.0,186300.0,2556.0,3.0,1551,28.0,576.0,1
0,0.0,218000.0,4143.0,5.0,835,24.0,386.0,1
0,0.0,158000.0,2753.0,2.0,781,32.0,4247.0,1
0,0.0,138800.0,3782.0,5.0,789,31.0,394.0,1
0,0.0,211000.0,4654.0,4.0,855,34.0,769.0,1
0,0.0,162000.0,2581.0,2.0,835,34.0,1105.0,1
0,0.0,152500.0,2795.0,4.0,855,32.0,1663.0,1
0,0.0,165100.0,4660.0,5.0,1551,30.0,366.0,0
0,0.0,181700.0,3278.0,2.0,741,23.0,1149.0,1
0,0.0,192500.0,3441.0,2.0,1551,32.0,1630.0,1
0,0.0,19600.0,171.0,1.0,835,25.0,352.0,1
0,0.0,144900.0,3894.0,5.0,1584,23.0,1923.0,1
0,0.0,165400.0,3291.0,5.0,704,28.0,177.0,1
0,0.0,169400.0,1405.0,2.0,981,36.0,11416.0,1
0,0.0,219000.0,2430.0,2.0,835,27.0,9898.0,1
0,0.0,183000.0,5423.0,5.0,835,29.0,2649.0,1
0,0.0,182000.0,1280.0,1.0,1551,29.0,207.0,1
0,0.0,133500.0,3471.0,4.0,1584,32.0,1239.0,1
6,16.0,184000.0,3107.0,3.0,688,27.0,118.0,1
0,0.0,152800.0,4160.0,5.0,781,33.0,1477.0,1
0,0.0,196000.0,3020.0,2.0,835,25.0,1382.0,1
0,0.0,202000.0,1831.0,2.0,835,37.0,6092.0,1
0,0.0,166700.0,3538.0,5.0,722,36.0,1388.0,1
4,0.0,151700.0,4070.0,5.0,1551,26.0,446.0,0
0,0.0,22400.0,636.0,5.0,1584,25.0,420.0,1
0,0.0,162000.0,2581.0,2.0,835,25.0,966.0,1
0,0.0,172800.0,1934.0,2.0,1584,28.0,823.0,1
0,0.0,180000.0,388.0,1.0,621,30.0,11739.0,1
0,0.0,191200.0,1592.0,1.0,968,29.0,67.0,1
0,0.0,185000.0,2741.0,5.0,530,25.0,97.0,1
15,0.0,178000.0,3489.0,5.0,817,23.0,165.0,0
0,0.0,12700.0,76.0,1.0,855,25.0,412.0,1
0,0.0,152600.0,4033.0,5.0,968,27.0,1656.0,1
0,0.0,163700.0,815.0,1.0,981,26.0,11247.0,1
6,0.0,172000.0,3626.0,5.0,817,24.0,157.0,0
0,0.0,153000.0,2243.0,2.0,817,27.0,213.0,1
0,0.0,176600.0,2644.0,5.0,704,32.0,1059.0,1
0,0.0,203000.0,369.0,1.0,817,24.0,14475.0,1
0,0.0,161000.0,4153.0,5.0,835,30.0,2097.0,1
0,0.0,133500.0,3471.0,4.0,1584,30.0,998.0,1
0,0.0,165400.0,2514.0,3.0,719,26.0,2714.0,1
0,0.0,190800.0,1929.0,1.0,1182,35.0,12612.0,1
0,0.0,22400.0,636.0,5.0,1584,27.0,173.0,1
0,0.0,192600.0,2109.0,2.0,1551,32.0,355.0,1
5,5.0,184000.0,3107.0,3.0,662,32.0,494.0,1
0,0.0,204000.0,2867.0,2.0,817,23.0,1180.0,1
0,0.0,202000.0,1831.0,2.0,835,27.0,5126.0,1
5,0.0,294000.0,2154.0,2.0,1047,25.0,292.0,1
0,0.0,19600.0,171.0,1.0,835,23.0,343.0,1
13,0.0,206300.0,2478.0,2.0,722,33.0,17533.0,0
0,0.0,211000.0,4654.0,4.0,855,33.0,1452.0,1
0,0.0,204000.0,2867.0,2.0,817,28.0,1180.0,1
10,35.0,19600.0,171.0,1.0,835,25.0,645.0,0
0,0.0,137800.0,2413.0,5.0,1584,31.0,857.0,1
13,20.0,174100.0,2534.0,2.0,704,24.0,14138.0,0
0,0.0,160300.0,3312.0,5.0,968,36.0,1088.0,1
0,0.0,166000.0,146.0,1.0,530,24.0,5285.0,1
0,0.0,148100.0,2733.0,5.0,1551,27.0,1295.0,1
0,0.0,186300.0,2556.0,3.0,1551,26.0,691.0,1
0,0.0,147900.0,4015.0,5.0,781,27.0,1919.0,1
0,0.0,188300.0,1316.0,3.0,1551,32.0,571.0,1
0,0.0,175100.0,518.0,1.0,968,33.0,12994.0,1
0,0.0,169400.0,1405.0,2.0,981,27.0,7197.0,1
5,0.0,254100.0,3460.0,2.0,705,30.0,445.0,1
0,0.0,195000.0,1390.0,3.0,817,24.0,433.0,1
0,0.0,176600.0,2644.0,5.0,704,23.0,1234.0,1
0,0.0,184900.0,1216.0,1.0,1584,36.0,7657.0,1
10,0.0,192000.0,1498.0,2.0,817,28.0,14057.0,0
0,0.0,137800.0,3472.0,4.0,719,29.0,814.0,1
0,0.0,165400.0,2514.0,3.0,719,33.0,10125.0,0
12,5.0,184300.0,2456.0,3.0,156,29.0,14705.0,0
0,0.0,162000.0,2581.0,2.0,835,30.0,6071.0,1
0,0.0,143200.0,4036.0,5.0,1551,32.0,2141.0,1
0,0.0,15840.0,884.0,5.0,508,30.0,497.0,1
0,0.0,181200.0,4120.0,5.0,968,35.0,1333.0,1
0,0.0,170200.0,3406.0,5.0,781,25.0,82.0,1
0,0.0,192500.0,3441.0,2.0,1551,23.0,1457.0,1
0,0.0,180000.0,388.0,1.0,621,29.0,12553.0,0
0,0.0,168200.0,2327.0,2.0,508,26.0,546.0,1
0,0.0,115100.0,577.0,1.0,1584,40.0,10573.0,1
0,0.0,159000.0,1296.0,2.0,1059,23.0,11582.0,1
5,0.0,254100.0,3460.0,2.0,705,26.0,670.0,1
5,5.0,273400.0,2185.0,2.0,918,26.0,683.0,1
0,0.0,195000.0,1390.0,3.0,817,29.0,8501.0,1
0,0.0,152500.0,2319.0,3.0,968,29.0,1119.0,1
0,0.0,162800.0,2799.0,3.0,719,34.0,146.0,1
0,0.0,115600.0,2436.0,4.0,1182,32.0,396.0,1
0,0.0,147000.0,3167.0,2.0,817,25.0,2383.0,1
17,30.0,258100.00000000003,4443.0,2.0,1042,29.0,195.0,1
0,0.0,182000.0,3221.0,3.0,1584,29.0,1282.0,1
0,0.0,18600.0,1070.0,5.0,835,29.0,670.0,1
0,0.0,171000.0,2529.0,2.0,835,29.0,297.0,1
26,0.0,13200.0,21.0,1.0,1551,27.0,870.0,0
4,15.0,133500.0,3471.0,4.0,1584,36.0,162.0,0
0,0.0,11500.0,3.0,1.0,1044,25.0,263.0,1
0,0.0,19600.0,171.0,1.0,835,26.0,282.0,1
0,0.0,135800.0,1842.0,2.0,704,33.0,435.0,1
0,0.0,175100.0,518.0,1.0,968,25.0,12968.0,1
0,0.0,165100.0,4660.0,5.0,1551,23.0,1146.0,1
0,0.0,168600.0,2706.0,2.0,722,26.0,1417.0,1
0,0.0,162300.0,1991.0,2.0,789,28.0,439.0,1
10,30.0,167200.0,3151.0,2.0,1584,31.0,7256.0,0
0,0.0,153000.0,2243.0,2.0,817,37.0,438.0,1
0,0.0,201000.0,1150.0,1.0,817,26.0,9989.0,1
0,0.0,183500.0,2453.0,2.0,855,22.0,14464.0,1
0,0.0,13200.0,21.0,1.0,1551,28.0,231.0,1
0,0.0,196000.0,1764.0,2.0,817,29.0,13168.0,1
0,0.0,168600.0,2706.0,2.0,722,32.0,7085.0,1
0,0.0,165400.0,2514.0,3.0,719,39.0,368.0,1
0,0.0,203000.0,369.0,1.0,817,27.0,14486.0,1
0,0.0,148000.0,1364.0,5.0,621,26.0,1202.0,1
0,0.0,9200.0,81.0,1.0,817,36.0,246.0,1
0,0.0,151800.0,4281.0,4.0,1584,29.0,1667.0,1
5,8.0,230300.0,4057.0,2.0,787,26.0,521.0,1
0,0.0,191000.0,5080.0,5.0,817,22.0,1899.0,1
0,0.0,115600.0,748.0,1.0,1551,31.0,8299.0,1
0,0.0,185000.0,2741.0,5.0,530,34.0,1101.0,1
0,0.0,147000.0,3167.0,2.0,817,27.0,2383.0,1
0,0.0,180600.0,3998.0,5.0,704,29.0,1513.0,1
34,60.0,221400.0,4124.0,2.0,864,31.0,21543.0,0
0,0.0,147000.0,3167.0,2.0,817,25.0,1326.0,1
0,0.0,188200.0,2437.0,2.0,704,21.0,5141.0,1
0,0.0,196500.0,2958.0,2.0,789,32.0,3104.0,1
0,0.0,153000.0,1378.0,5.0,530,22.0,108.0,0
0,0.0,182000.0,1280.0,1.0,1551,28.0,11252.0,1
0,0.0,74600.0,2456.0,5.0,835,22.0,1256.0,1
0,0.0,188200.0,2437.0,2.0,704,30.0,10280.0,1
0,0.0,190800.0,2062.0,2.0,767,32.0,800.0,1
0,0.0,212400.0,1958.0,1.0,981,33.0,11786.0,1
12,0.0,168400.0,1766.0,1.0,968,32.0,12839.0,0
0,0.0,194600.0,3881.0,5.0,767,24.0,350.0,1
0,0.0,162700.0,2653.0,2.0,539,34.0,6281.0,1
0,0.0,133500.0,3471.0,4.0,1584,24.0,1239.0,1
0,0.0,18100.0,308.0,2.0,156,28.0,868.0,1
0,0.0,188300.0,1316.0,3.0,1551,36.0,647.0,1
150,320.0,224800.0,4147.0,2.0,724,25.0,118.0,0
5,0.0,256600.00000000003,1380.0,1.0,775,27.0,948.0,1
0,0.0,202200.0,1149.0,1.0,1551,26.0,7652.0,1
0,0.0,165100.0,2441.0,2.0,508,27.0,412.0,1
0,0.0,161000.0,4153.0,5.0,835,31.0,831.0,1
0,0.0,18600.0,1070.0,5.0,835,35.0,525.0,1
0,0.0,219000.0,2430.0,2.0,835,32.0,14571.0,1
0,0.0,165400.0,3291.0,5.0,704,22.0,810.0,1
0,0.0,195000.0,4040.0,4.0,835,32.0,438.0,1
0,0.0,183500.0,2453.0,2.0,855,28.0,14464.0,1
0,0.0,11500.0,3.0,1.0,1044,23.0,381.0,1
0,0.0,133500.0,3471.0,4.0,1584,30.0,1885.0,1
0,0.0,178000.0,2729.0,3.0,508,36.0,107.0,1
0,0.0,193200.0,255.0,1.0,968,33.0,14638.0,1
0,0.0,169900.0,808.0,1.0,1584,25.0,233.0,1
0,0.0,15840.0,884.0,5.0,508,30.0,588.0,1
0,0.0,193000.0,3610.0,3.0,1044,30.0,1490.0,1
0,0.0,170800.0,2287.0,2.0,539,38.0,234.0,1
0,0.0,182000.0,1280.0,1.0,1551,31.0,12848.0,1
0,0.0,213000.0,1777.0,2.0,835,33.0,911.0,1
18,20.0,170000.0,522.0,1.0,530,33.0,13119.0,0
0,0.0,169800.0,2956.0,2.0,789,23.0,2949.0,1
0,0.0,182000.0,544.0,1.0,621,24.0,10460.0,1
0,0.0,183000.0,5423.0,5.0,835,32.0,1846.0,1
0,0.0,165100.0,4660.0,5.0,1551,36.0,1738.0,1
0,0.0,6820.0,10.0,1.0,539,39.0,320.0,1
0,0.0,174100.0,2534.0,2.0,704,25.0,8521.0,1
0,0.0,202500.0,2416.0,2.0,1551,26.0,1216.0,1
0,0.0,15800.0,208.0,1.0,225,36.0,73.0,1
0,0.0,6820.0,10.0,1.0,539,29.0,417.0,1
0,0.0,161600.0,4308.0,5.0,539,21.0,1471.0,1
8,0.0,153400.0,3741.0,5.0,968,21.0,93.0,0
0,0.0,198000.0,2746.0,2.0,767,24.0,325.0,1
0,0.0,153400.0,3741.0,5.0,968,29.0,615.0,1
0,0.0,179300.0,1873.0,2.0,1584,30.0,60.0,1
0,0.0,169900.0,808.0,1.0,1584,37.0,152.0,1
0,0.0,164500.0,3187.0,2.0,719,34.0,3109.0,1
0,0.0,187200.0,2978.0,2.0,968,39.0,587.0,1
40,15.0,148100.0,2733.0,5.0,1551,23.0,8702.0,0
0,0.0,197000.0,523.0,1.0,835,32.0,14265.0,1
0,0.0,123400.0,2280.0,5.0,156,26.0,562.0,1
0,0.0,180600.0,3998.0,5.0,704,24.0,1513.0,1
0,0.0,158000.0,2753.0,2.0,781,29.0,10439.0,0
0,0.0,11500.0,3.0,1.0,1044,34.0,267.0,1
0,0.0,143800.0,2617.0,5.0,855,26.0,1372.0,1
0,0.0,178000.0,2729.0,3.0,508,25.0,107.0,1
0,0.0,182000.0,544.0,1.0,621,29.0,12521.0,1
0,0.0,161000.0,4153.0,5.0,835,31.0,675.0,1
25,12.0,138300.0,2278.0,4.0,968,23.0,9817.0,0
0,0.0,165000.0,1993.0,2.0,225,23.0,6109.0,1
0,0.0,218000.0,2503.0,3.0,1044,33.0,159.0,1
0,0.0,133500.0,3471.0,4.0,1584,25.0,1885.0,1
0,0.0,180600.0,3998.0,5.0,704,36.0,497.0,1
0,0.0,137800.0,2413.0,5.0,1584,29.0,1106.0,1
0,0.0,40700.0,434.0,3.0,1551,34.0,687.0,1
0,0.0,153400.0,3741.0,5.0,968,28.0,1734.0,1
0,0.0,171400.0,3675.0,5.0,968,24.0,865.0,1
5,15.0,294000.0,2154.0,2.0,1047,28.0,66.0,1
0,0.0,153000.0,2243.0,2.0,817,30.0,213.0,1
5,10.0,293000.0,2096.0,2.0,938,30.0,74.0,1
0,0.0,169800.0,2956.0,2.0,789,23.0,212.0,1
0,0.0,204000.0,2867.0,2.0,817,29.0,548.0,1
0,0.0,176600.0,2644.0,5.0,704,29.0,822.0,1
0,0.0,159000.0,1296.0,2.0,1059,37.0,6194.0,1
0,0.0,190800.0,1929.0,1.0,1182,34.0,12554.0,1
0,0.0,161600.0,4308.0,5.0,539,24.0,473.0,1
0,0.0,172000.0,3626.0,5.0,817,23.0,157.0,1
0,0.0,191800.0,2473.0,4.0,789,32.0,600.0,1
15,0.0,153400.0,3741.0,5.0,968,27.0,80.0,0
0,0.0,171500.0,1785.0,1.0,1551,32.0,325.0,1
0,0.0,171400.0,3675.0,5.0,968,39.0,458.0,1
0,0.0,159200.0,707.0,1.0,1182,31.0,10320.0,1
5,0.0,258100.00000000003,4443.0,2.0,1042,30.0,866.0,1
0,0.0,213600.0,2878.0,2.0,1182,33.0,13154.0,1
0,0.0,144900.0,3894.0,5.0,1584,32.0,350.0,1
0,0.0,167300.0,2865.0,3.0,781,22.0,329.0,1
0,0.0,161100.0,3394.0,5.0,722,30.0,1526.0,1
0,0.0,181000.0,3977.0,4.0,968,37.0,1918.0,1
0,0.0,191000.0,5080.0,5.0,817,33.0,1995.0,1
0,0.0,7510.0,100.0,2.0,741,23.0,339.0,1
0,0.0,218000.0,4143.0,5.0,835,39.0,1244.0,1
0,0.0,208900.0,2949.0,2.0,1584,24.0,1095.0,1
0,0.0,161100.0,3394.0,5.0,722,26.0,236.0,1
0,0.0,166700.0,3538.0,5.0,722,33.0,1007.0,1
35,20.0,171400.0,3675.0,5.0,968,21.0,74.0,0
0,0.0,204000.0,2867.0,2.0,817,32.0,1180.0,1
50,40.0,191200.0,1592.0,1.0,968,29.0,15570.0,0
0,0.0,163760.0,3485.0,3.0,741,36.0,1282.0,1
0,0.0,13900.0,4.0,1.0,1059,31.0,436.0,1
0,0.0,172800.0,1934.0,2.0,1584,23.0,823.0,1
0,0.0,190800.0,2062.0,2.0,767,22.0,12063.0,1
0,0.0,13200.0,21.0,1.0,1551,31.0,273.0,1
0,0.0,193200.0,255.0,1.0,968,29.0,14719.0,1
0,0.0,166700.0,3538.0,5.0,722,28.0,1165.0,1
0,0.0,170000.0,522.0,1.0,530,37.0,237.0,1
0,0.0,138600.0,2121.0,2.0,722,24.0,83.0,1
0,0.0,155200.0,3582.0,5.0,1182,27.0,1520.0,1
0,0.0,170000.0,2063.0,2.0,1059,35.0,12071.0,0
0,0.0,200700.0,1996.0,2.0,1584,33.0,304.0,1
0,0.0,192700.0,3238.0,5.0,968,24.0,1449.0,1
0,0.0,184900.0,1216.0,1.0,1584,30.0,76.0,1
0,0.0,215000.0,3817.0,5.0,1059,28.0,1910.0,1
0,0.0,167300.0,2865.0,3.0,781,33.0,2501.0,1
0,0.0,188800.0,3408.0,4.0,1182,40.0,728.0,1
0,0.0,191100.0,2018.0,2.0,781,26.0,577.0,1
0,0.0,192500.0,3441.0,2.0,1551,33.0,1406.0,1
0,0.0,40700.0,434.0,3.0,1551,28.0,588.0,1
32,5.0,115600.0,748.0,1.0,1551,32.0,9749.0,0
0,0.0,188200.0,2437.0,2.0,704,23.0,10380.0,1
0,0.0,207000.0,2790.0,2.0,835,29.0,1493.0,1
2,3.0,165400.0,2514.0,3.0,719,23.0,11842.0,0
0,0.0,218000.0,2503.0,3.0,1044,25.0,9179.0,1
0,0.0,143800.0,2617.0,5.0,855,33.0,1167.0,1
0,0.0,159800.0,1723.0,1.0,1182,29.0,124.0,1
0,0.0,206300.0,2478.0,2.0,722,23.0,10303.0,1
0,0.0,183000.0,5423.0,5.0,835,33.0,444.0,1
0,0.0,176600.0,2644.0,5.0,704,39.0,1094.0,1
0,0.0,129700.0,3364.0,5.0,1551,32.0,1586.0,1
0,0.0,193200.0,255.0,1.0,968,22.0,9126.0,1
0,0.0,153400.0,3741.0,5.0,968,24.0,1581.0,1
0,0.0,180000.0,388.0,1.0,621,32.0,9994.0,1
5,5.0,184000.0,3107.0,3.0,662,28.0,251.0,1
0,0.0,159800.0,1723.0,1.0,1182,29.0,124.0,1
0,0.0,170000.0,2063.0,2.0,1059,32.0,9938.0,1
150,520.0,256600.00000000003,1380.0,1.0,775,29.0,19675.0,0
